energy,intensity,residual,fit,pseudovoigt_1,pseudovoigt_2,constant_3,gaussian_4
6.433333333333305,0.000645005379493612,0.03623970670755242,0.03688471208704604,6.667890196784397e-05,4.9305852586642965e-05,0.03676872733249155,0.0
6.449999999999973,0.0006333058086720105,0.036250806515599795,0.03688411232427181,6.633289611422732e-05,4.905209566602762e-05,0.03676872733249155,0.0
6.466666666666638,0.000625184442884534,0.03625833275870845,0.03688351720159298,6.598957645014013e-05,4.8800292651294224e-05,0.03676872733249155,0.0
6.483333333333304,0.0006205035025779992,0.036262423168690355,0.03688292667126836,6.564891524247695e-05,4.855042353433053e-05,0.03676872733249155,0.0
6.499999999999972,0.0006192046745116873,0.03626313601165745,0.036882340686169135,6.531088511511182e-05,4.8302468562470595e-05,0.03676872733249155,0.0
6.516666666666639,0.0006213057378856704,0.03626045346188387,0.03688175919976954,6.497545904339849e-05,4.8056408234591275e-05,0.03676872733249155,0.0
6.533333333333305,0.0006039945868221229,0.03627718757931547,0.036881182166137595,6.464261034876926e-05,4.78122232972779e-05,0.03676872733249155,0.0
6.5499999999999705,0.0006137252238044462,0.036266884316121586,0.03688060953992603,6.431231269343022e-05,4.756989474105831e-05,0.03676872733249155,0.0
6.566666666666638,0.0006047776936573755,0.03627526358270603,0.03688004127636341,6.398454007515145e-05,4.7329403796703276e-05,0.03676872733249155,0.0
6.5833333333333055,0.0006231581830360969,0.03625631914820919,0.03687947733124529,6.36592668221497e-05,4.7090731931592434e-05,0.03676872733249155,0.0
6.599999999999971,0.0006337680871982241,0.036245149573727535,0.036878917660925756,6.333646758806192e-05,4.685386084614401e-05,0.03676872733249155,0.0
6.616666666666637,0.0006624848892488697,0.03621587733306,0.036878362222308864,6.301611734700765e-05,4.66187724703072e-05,0.03676872733249155,0.0
6.633333333333304,0.0006973192371910539,0.03618049173564935,0.0368778109728404,6.26981913887388e-05,4.638544896011623e-05,0.03676872733249155,0.0
6.649999999999972,0.0007392569480711444,0.036138006922428585,0.03687726387049973,6.238266531387477e-05,4.615387269430442e-05,0.03676872733249155,0.0
6.666666666666638,0.0007895426603224253,0.03608717821346932,0.03687672087379175,6.206951502922127e-05,4.592402627097728e-05,0.03676872733249155,0.0
6.683333333333303,0.0008330084196076873,0.03604317352213138,0.03687618194173906,6.175871674317105e-05,4.569589250434352e-05,0.03676872733249155,0.0
6.69999999999997,0.0009054639619342336,0.03597018307194,0.036875647033874234,6.145024696118516e-05,4.5469454421502686e-05,0.03676872733249155,0.0
6.716666666666638,0.0009923357464075885,0.035882780363824605,0.03687511611023219,6.114408248135311e-05,4.524469525928835e-05,0.03676872733249155,0.0
6.733333333333304,0.0010968178118700965,0.03577777131947265,0.03687458913134275,6.084020039003013e-05,4.5021598461166e-05,0.03676872733249155,0.0
6.74999999999997,0.0012229540649686605,0.035651111993254624,0.036874066058223284,6.05385780575499e-05,4.48001476741839e-05,0.03676872733249155,0.0
6.766666666666636,0.0013758345184867965,0.03549771233388474,0.036873546852371535,6.023919313401189e-05,4.458032674597668e-05,0.03676872733249155,0.0
6.783333333333305,0.0015617780277680387,0.03531125344799047,0.03687303147575851,5.994202354514116e-05,4.436211972182013e-05,0.03676872733249155,0.0
6.7999999999999705,0.0017884101805828436,0.03508410971023866,0.036872519890821506,5.964704748821969e-05,4.414551084173634e-05,0.03676872733249155,0.0
6.816666666666636,0.002064429183181777,0.03480758287727551,0.03687201206045729,5.935424342808726e-05,4.393048453764809e-05,0.03676872733249155,0.0
6.833333333333304,0.002387968244156822,0.03448353970385852,0.036871507948015345,5.906359009321115e-05,4.371702543058175e-05,0.03676872733249155,0.0
6.849999999999971,0.002787075005635288,0.034083932511656,0.03687100751729129,5.877506647182303e-05,4.350511832791763e-05,0.03676872733249155,0.0
6.866666666666637,0.0032330643719318663,0.03363744636058849,0.03687051073252036,5.848865180812158e-05,4.329474822068677e-05,0.03676872733249155,0.0
6.8833333333333035,0.0037448433409505576,0.03312517421742044,0.036870017558371,5.820432559853976e-05,4.3085900280913395e-05,0.03676872733249155,0.0
6.899999999999969,0.004266115855053602,0.03260341210488503,0.03686952795993863,5.792206758807556e-05,4.28785598590022e-05,0.03676872733249155,0.0
6.916666666666638,0.004733392359982105,0.0321356495427573,0.0368690419027394,5.764185776668465e-05,4.2672712481169414e-05,0.03676872733249155,0.0
6.933333333333303,0.0050731049261991245,0.031795454426505075,0.0368685593527042,5.7363676365734294e-05,4.2468343846917126e-05,0.03676872733249155,0.0
6.949999999999969,0.005228483226228465,0.03163959704994415,0.03686808027617262,5.708750385451647e-05,4.226543982654949e-05,0.03676872733249155,0.0
6.966666666666637,0.005177871012632568,0.03168973362725453,0.0368676046398871,5.681332093682021e-05,4.206398645873065e-05,0.03676872733249155,0.0
6.983333333333304,0.004933801139556769,0.03193333127143042,0.03686713241098719,5.6541108547561035e-05,4.186396994808343e-05,0.03676872733249155,0.0
6.99999999999997,0.004516681615965384,0.03234998194103846,0.03686666355700385,5.627084784946696e-05,4.1665376662827354e-05,0.03676872733249155,0.0
