energy,intensity,residual,fit,pseudovoigt_1,gaussian_2,gaussian_3,gaussian_4,gaussian_5,gaussian_6
-1.0833333333333353,0.0122839490137762,-0.003535886840145908,0.008748062173630292,0.008748062173630292,8.277891402727511e-100,2.3691142802299122e-95,1.7522868169528784e-74,2.8900854878184086e-132,1.4802501587073207e-173
-1.0666666666666689,0.0511603760966481,-0.042143506773244604,0.009016869323403495,0.009016869323403493,1.3269952246760904e-98,1.81597117502179e-94,1.0538049236566003e-73,3.1967390776193083e-131,2.3344473089144075e-172
-1.050000000000002,0.1007672062998335,-0.09146898442487016,0.009298221874963347,0.009298221874963345,2.0911541910230184e-97,1.3786291891489206e-93,6.276742046974714e-73,3.502053033616404e-130,3.6462971941218337e-171
-1.0333333333333354,0.0645506382958404,-0.05495772792933139,0.009592910366509014,0.009592910366509012,3.239439060551783e-96,1.036576996177226e-92,3.702775371370634e-72,3.799769697407093e-129,5.640778917309724e-170
-1.0166666666666688,0.085381815664481,-0.07548002726843273,0.009901788396048272,0.009901788396048267,4.933108114841063e-95,7.719181322977581e-92,2.163413222192208e-71,4.083295962209408e-128,8.642614094385151e-169
-1.0000000000000022,0.1016522378151484,-0.09142645908063064,0.010225778734517757,0.010225778734517755,7.384796191513453e-94,5.693200739140417e-91,1.25190282882974e-70,4.345937450115058e-127,1.3115057301881025e-167
-0.9833333333333356,0.0255700571034611,-0.015004176964349258,0.010565880139111843,0.010565880139111843,1.0867345024133616e-92,4.158697488580866e-90,7.174981567690802e-70,4.581156320939562e-126,1.9711255672971456e-166
-0.966666666666669,0.0222829579317704,-0.011359782972120641,0.010923174959649758,0.010923174959649758,1.5720829528707615e-91,3.0086643617874903e-89,4.0727709515672783e-69,4.782839189047001e-125,2.934116933078898e-165
-0.9500000000000024,0.0177393773146719,-0.0064405396698398575,0.011298837644832043,0.011298837644832043,2.2356021697145533e-90,2.1557864207201584e-88,2.289698033352356e-68,4.945559994705472e-124,4.325731630135606e-164
-0.9333333333333358,0.0442297831686121,-0.03253563889697076,0.011694144271641338,0.011694144271641336,3.1252203799066758e-89,1.5298656754885816e-87,1.2749274256841567e-67,5.064822130144324e-123,6.31627098901101e-163
-0.9166666666666692,0.0197612635256894,-0.00765078028530917,0.01211048324038023,0.01211048324038023,4.2947099090494834e-88,1.0752673235446905e-86,7.030913321048586e-67,5.137264769470994e-122,9.134419746356167e-162
-0.9000000000000026,0.0462988518357429,-0.033749484535286964,0.012549367300455937,0.012549367300455933,5.801684154952624e-87,7.485058072237273e-86,3.840228372868299e-66,5.160820197187233e-121,1.3083387440809938e-160
-0.8833333333333359,0.0530644007155577,-0.04005195361687922,0.013012447098678478,0.01301244709867848,7.704445564438398e-86,5.160472626298713e-85,2.0774060303873534e-65,5.134811858305518e-120,1.8560021210275387e-159
-0.8666666666666692,0.089474904507891,-0.0759733780345506,0.013501526473340394,0.013501526473340393,1.0057632466169796e-84,3.5237035323921297e-84,1.1130245707712519e-64,5.059986641476638e-119,2.607688800494796e-158
-0.8500000000000028,0.0648331924597528,-0.050814612705080836,0.014018579754671967,0.014018579754671969,1.2906758759325268e-83,2.3830042863696488e-83,5.906186321091224e-64,4.9384792453880775e-118,3.6287085100969117e-157
-0.8333333333333361,0.0440909080060478,-0.029525136629430647,0.014565771376617152,0.014565771376617152,1.628192258252525e-82,1.5961211919082155e-82,3.1040489612413227e-63,4.77371100092006e-117,5.001121809166684e-156
-0.8166666666666694,0.098570421154747,-0.08342494299702341,0.015145478157723588,0.015145478157723581,2.0191158563499993e-81,1.0588208450707163e-81,1.6157308238461658e-62,4.570229841383239e-116,6.826558395890801e-155
-0.8000000000000029,0.0226088117964225,-0.006848497124321316,0.015760314672101185,0.015760314672101185,2.4614093984607883e-80,6.956562321071843e-81,8.329683220234827e-62,4.333501865639117e-115,9.229012082990443e-154
